ESC signal (µs);Torque (N·m);Thrust (N);Voltage (V);Current (A);Motor Electrical Speed (RPM)
1100;0.004164813;-0.157611273;22.78117905;0.223274029;1348
1100;0.003859944;-0.132760064;22.78163948;0.221604571;1346
1100;0.004191823;-0.142410232;22.78358307;0.223027951;1348
1100;0.004518342;-0.16100592;22.78460655;0.218125761;1348
1100;0.00384737;-0.14625099;22.78442917;0.221115515;1345
1100;0.004746285;-0.154750398;22.78570061;0.219730112;1347
1100;0.003681713;-0.150802469;22.78574409;0.227786753;1360
1100;0.004346293;-0.159064202;22.78794899;0.217410779;1355
1100;0.004508884;-0.15897047;22.78808098;0.220455945;1346
1100;0.003925753;-0.136208689;22.78818626;0.219030631;1346
1100;0.003731838;-0.151522917;22.7897995;0.231265953;1355
1000;0.000241572;-0.07964495;22.86651688;0.045013852;0
1000;0.000293863;-0.078179258;22.86674347;0.047473014;0
1000;0.000252937;-0.080826467;22.86672363;0.044596805;0
1000;0.000293951;-0.079733397;22.86645279;0.049684231;0
1000;0.000278528;-0.080855706;22.86761513;0.048951809;0
1000;0.000258219;-0.077329092;22.86685829;0.047835737;0
1000;0.000215002;-0.076796052;22.86603889;0.045080436;0
1000;0.000185748;-0.083037348;22.86651268;0.048564284;0
1000;0.000287625;-0.079828591;22.86631203;0.04568885;0
1000;0.000248244;-0.079168138;22.86625214;0.046320515;0
1000;0.000222318;-0.080857224;22.8676403;0.045435409;0
1000;0.000259284;-0.077700196;22.8669548;0.047990747;0
1000;0.000288774;-0.080574566;22.86719437;0.051110322;0
1000;0.000203389;-0.07994785;22.86847878;0.045440834;0
1000;0.000331024;-0.080531833;22.86797829;0.048533282;0
1000;0.000265837;-0.079454506;22.86831017;0.044146501;0
1000;0.000261247;-0.081798085;22.86771431;0.041906608;0
1000;0.000328171;-0.078916968;22.86844368;0.041348572;0
1000;0.000233689;-0.07659813;22.86853638;0.048100804;0
1000;0.000279892;-0.079297068;22.86830673;0.044696786;0
1000;0.000233389;-0.076851549;22.86892319;0.045576468;0
1000;0.000295881;-0.081305529;22.86891365;0.049173473;0
1000;0.000386633;-0.078434926;22.86818199;0.043359826;0
1000;0.000278692;-0.076661836;22.86898155;0.045519889;0
1060.26345;0.000261888;-0.078181507;22.86971245;0.046838249;0
1102.78195;-0.009208617;-0.088966016;22.85226326;0.425366274;1
1105.911;-0.000901076;-0.17242243;22.85844612;0.261972642;1107
1109.063475;0.002661146;-0.208904603;22.85622635;0.268948862;1382
1112.21455;0.003756049;-0.257367815;22.85572472;0.284477756;1483
1115.345825;0.003978101;-0.279298941;22.85464821;0.299339328;1550
1118.36085;0.003906321;-0.304644956;22.85402451;0.316620615;1609
1121.5027;0.004051239;-0.3088553;22.85379868;0.322958967;1653
1124.628125;0.003738541;-0.316823917;22.85150261;0.344292209;1697
1127.760975;0.003163825;-0.330352347;22.85081482;0.366660139;1757
1130.84195;0.003430014;-0.347508601;22.850103;0.384959063;1810
1133.968825;0.003381992;-0.379405558;22.84886475;0.398181406;1864
1137.1243;0.003174304;-0.368589561;22.84739113;0.41511043;1867
1140.244;0.002868383;-0.401696543;22.8461731;0.442872706;1960
1143.37285;0.0025522;-0.418607643;22.84517937;0.463124755;2015
1146.490075;0.002408448;-0.431935902;22.84330063;0.481150469;2059
1149.294425;0.00246096;-0.456365795;22.84255714;0.499321506;2105
1150;0.001099108;-0.46293996;22.84071426;0.52014322;2152
1150;0.002794901;-0.459768707;22.8407341;0.503862521;2165
1150;0.002344876;-0.464572818;22.84150047;0.503018496;2169
1150;0.002088271;-0.472946276;22.84018135;0.527138034;2162
1150;0.002599823;-0.449267587;22.84096603;0.504967746;2175
1150;0.002469434;-0.476486384;22.84096565;0.509497914;2168
1150;0.002314861;-0.461460042;22.84121666;0.51199356;2173
1150;0.001091821;-0.457148488;22.83921204;0.503661791;2170
1150;0.002595498;-0.451974791;22.84089165;0.505115;2165
1150;0.001078094;-0.467596361;22.83855667;0.525308922;2180
1150;0.002250786;-0.472667385;22.83999214;0.504558519;2175
1150;0.002760556;-0.463293072;22.84048042;0.50813382;2164
1150;0.002593303;-0.45795592;22.83997879;0.505325815;2167
1150;0.002139022;-0.463272099;22.84045715;0.511465755;2165
1150;0.003385858;-0.457982122;22.83983383;0.503185907;2165
1150;0.001750472;-0.460760567;22.84009819;0.514167592;2169
1148.53105;0.002836752;-0.46945413;22.83965683;0.502417055;2168
1145.3896;0.002811551;-0.447335596;22.8406723;0.474690435;2140
1142.241;0.002847341;-0.436660563;22.8416317;0.454789093;2094
1139.18085;0.003650575;-0.41063003;22.84373932;0.429760805;2045
1136.00445;0.003367561;-0.38542571;22.84282951;0.419599131;2005
1132.921675;0.004103214;-0.37754329;22.84515724;0.393422607;1948
1129.774075;0.004012058;-0.3653126;22.84560127;0.367625079;1900
1126.64085;0.004021569;-0.345648582;22.84656143;0.359568438;1847
1123.558175;0.004578297;-0.339938078;22.84850998;0.331600771;1800
1120.37215;0.004466603;-0.322421235;22.84840279;0.318607065;1743
1117.23285;0.004703616;-0.317823255;22.84941673;0.308825937;1702
1114.10815;0.00524108;-0.297003192;22.85097237;0.292592529;1650
1111.2224;0.006368843;-0.280761597;22.85196342;0.265861064;1598
1108.2992;0.005033868;-0.265856708;22.85340271;0.265574298;1546
1105.364825;0.005293659;-0.238289299;22.85391693;0.246566207;1507
1102.299325;0.005332798;-0.237162492;22.854459;0.230051837;1451
1100.083875;0.005680718;-0.254458191;22.85556793;0.224341658;1396
1100;0.004847836;-0.20428492;22.85549126;0.217180202;1364
1100;0.004364399;-0.205407229;22.85500488;0.227418605;1324
1100;0.004783196;-0.241750688;22.85465775;0.223609236;1351
1100;0.004521494;-0.216245717;22.85573044;0.225081832;1348
1100;0.004163616;-0.206201167;22.856353;0.221067462;1350
1100;0.00398822;-0.218114732;22.85601425;0.227881697;1353
1100;0.004749207;-0.210987284;22.85571327;0.228406796;1355
1100;0.003821295;-0.193012353;22.85627632;0.228025082;1357
1100;0.004811749;-0.22745306;22.85667152;0.220123452;1365
1100;0.004990166;-0.217266815;22.8564888;0.218901974;1349
1100;0.004951608;-0.195328942;22.85709381;0.219652608;1348
1100;0.004694425;-0.214876005;22.85696831;0.221817321;1347
1100;0.004071646;-0.196799132;22.85640106;0.222605548;1347
1100;0.003225701;-0.159316103;22.85645828;0.228028959;1355
1100;0.004358587;-0.19307083;22.85670166;0.222605548;1358
1101.5675;0.004065949;-0.196419763;22.85707932;0.22290394;1348
1107.58215;0.004449228;-0.211475343;22.85585251;0.250363949;1369
1113.5607;0.003320931;-0.233626882;22.85437393;0.287267933;1454
1119.33815;0.002437601;-0.241350345;22.85317345;0.324412182;1551
1125.04305;0.002931674;-0.289924494;22.84993134;0.347082386;1653
1131.2704;0.002702621;-0.330804419;22.84761467;0.38441653;1750
1137.4888;0.002302029;-0.350014116;22.84617538;0.41845477;1859
1143.7111;0.002205628;-0.399654346;22.84494667;0.462948427;1963
1149.9554;0.001421019;-0.41312205;22.84147949;0.516535357;2071
1155.89245;0.001707099;-0.454152666;22.83872833;0.542987809;2163
1161.80425;0.000183088;-0.48692228;22.83734283;0.589339647;2250
1167.60035;-7.84E-05;-0.520047254;22.83412895;0.635848436;2339
1173.6487;-0.00033772;-0.528888528;22.83285713;0.684763751;2432
1179.5295;-0.000968636;-0.583834422;22.82984428;0.738997838;2522
1185.4557;-0.001733403;-0.623578543;22.82453079;0.796963808;2610
1191.4069;-0.002505795;-0.663851207;22.82223167;0.861416933;2703
1197.4854;-0.003181123;-0.708012592;22.81810684;0.909605632;2785
1200;-0.004186554;-0.742993086;22.81500244;0.971384844;2877
1200;-0.002837564;-0.781920779;22.8150177;0.955376956;2915
1200;-0.002490308;-0.784318336;22.8146492;0.954657719;2916
1200;-0.002763809;-0.778906233;22.81437569;0.956382689;2918
1200;-0.002594761;-0.778217217;22.81403809;0.954455433;2915
1200;-0.002847507;-0.786835097;22.81380577;0.949295923;2917
1200;-0.002468103;-0.763881354;22.8128231;0.950892529;2915
1200;-0.002798709;-0.777719431;22.81267128;0.953508327;2913
1200;-0.002614633;-0.777564242;22.8121151;0.954295001;2916
1200;-0.003018739;-0.786056903;22.81188164;0.959301815;2917
1200;-0.002781317;-0.790585891;22.8109848;0.957782731;2916
1200;-0.003172709;-0.777804167;22.81058159;0.953618381;2917
1200;-0.002664204;-0.772616188;22.81124229;0.963865325;2915
1200;-0.002642041;-0.783160042;22.81133919;0.957685837;2917
1200;-0.002796036;-0.785379919;22.81129265;0.953178165;2917
1199.95695;-0.002695525;-0.769187018;22.81024284;0.958318565;2913
1196.53405;-0.002896554;-0.783447929;22.80993614;0.93472887;2912
1190.3903;-0.001919614;-0.755453187;22.8139595;0.85820435;2862
1184.07915;-0.000582458;-0.721592752;22.8179203;0.780482373;2771
1177.76265;0.000259757;-0.678902289;22.81975365;0.739292369;2676
1171.57385;0.000828942;-0.627660688;22.82226563;0.696102724;2593
1165.3761;0.001187591;-0.58933126;22.82751122;0.611354921;2498
1159.10565;0.001942528;-0.58592385;22.82997322;0.560953448;2394
1152.7983;0.002845782;-0.504787005;22.83200073;0.537058673;2292
1146.47555;0.002420601;-0.466644254;22.83449783;0.479865822;2212
1140.34075;0.00276621;-0.432313753;22.83619957;0.436350665;2120
1134.06795;0.003735126;-0.402800859;22.83930016;0.395212969;2013
1127.7984;0.00449954;-0.363580781;22.84219017;0.363013533;1918
1121.5073;0.005424628;-0.333570832;22.8438942;0.319106975;1816
1115.2619;0.004804552;-0.304030947;22.84540482;0.289779094;1711
1109.009;0.005529243;-0.266140097;22.84760284;0.252774355;1611
1102.84195;0.005744944;-0.259246558;22.84911156;0.2341813;1507
1100;0.004367716;-0.21394937;22.85063057;0.222832251;1424
1100;0.005806163;-0.216016307;22.84898758;0.219536349;1376
1100;0.004440606;-0.191964265;22.84997139;0.222302115;1353
1100;0.004337676;-0.208007206;22.85090218;0.22157667;1347
1100;0.0045527;-0.216841732;22.85199394;0.221342993;1346
1100;0.004349416;-0.197128234;22.85263901;0.225207389;1345
1100;0.004339391;-0.190576561;22.85199165;0.222860152;1350
1100;0.005073717;-0.196480489;22.85261688;0.231816626;1352
1100;0.005500982;-0.180223881;22.85248375;0.219034508;1354
1100;0.004539373;-0.211443855;22.85194283;0.221751055;1348
1100;0.004198482;-0.185576777;22.8530056;0.22027846;1348
1100;0.004250818;-0.186825036;22.85276566;0.221395305;1350
1100;0.004031081;-0.192470316;22.85295258;0.227674374;1351
1100;0.004219678;-0.18066021;22.85360718;0.224645865;1357
1100;0.004509215;-0.168995565;22.85372162;0.226606742;1348
1100;0.004266469;-0.200416441;22.85296249;0.221311602;1349
1102.55525;0.004819507;-0.158342236;22.85345955;0.221489477;1346
1111.7105;0.003252599;-0.198968742;22.85154724;0.274675313;1378
1121.0867;0.001848299;-0.228076065;22.84811592;0.324481944;1518
1130.325125;0.002064307;-0.278313829;22.84636383;0.378214583;1673
1139.786525;0.001420584;-0.318479266;22.8438858;0.432915256;1836
1149.185525;0.000310814;-0.365877128;22.8380249;0.520582667;1996
1158.423875;-0.000209508;-0.43496771;22.83640022;0.559275469;2169
1166.87075;-0.000338813;-0.475208886;22.83258629;0.631715474;2287
1175.60915;-0.000664195;-0.533634162;22.82782326;0.705744347;2413
1184.869775;-0.002138889;-0.582725608;22.82434731;0.769100771;2546
1194.223775;-0.002049919;-0.649106736;22.81929741;0.867361567;2681
1203.4982;-0.003689154;-0.707641488;22.81480751;0.96825752;2814
1212.9035;-0.005510463;-0.769722307;22.80933914;1.063987765;2944
1222.392425;-0.006437216;-0.832313732;22.8037529;1.167604146;3072
1231.517225;-0.008514232;-0.888531107;22.79792328;1.256225261;3183
1240.9931;-0.009230377;-0.945816081;22.79068108;1.357314954;3290
1249.0991;-0.010420322;-1.030067951;22.78688927;1.471225938;3394
1250;-0.010411308;-1.091459811;22.78215637;1.506436476;3490
1250;-0.010836013;-1.102430996;22.78082657;1.512654314;3513
1250;-0.010449949;-1.11261651;22.78074837;1.503031668;3519
1250;-0.0102477;-1.108274199;22.77884102;1.50148972;3516
1250;-0.010790343;-1.092100809;22.77774811;1.50950757;3516
1250;-0.010614815;-1.117059244;22.77823677;1.5025457;3519
1250;-0.010911978;-1.128999068;22.77651405;1.521022901;3520
1250;-0.010532217;-1.118845042;22.77709274;1.495742712;3520
1250;-0.010849204;-1.117131216;22.77660065;1.512427602;3514
1250;-0.010379526;-1.111524171;22.77500458;1.497081623;3515
1250;-0.010086482;-1.115073275;22.77497902;1.497589264;3514
1250;-0.010611521;-1.120738797;22.77491417;1.496432481;3509
1250;-0.010462783;-1.101499863;22.77354469;1.498083362;3512
1250;-0.010769935;-1.121422528;22.77318306;1.499336991;3510
1250;-0.010560814;-1.112712435;22.77272873;1.503510651;3512
1248.882725;-0.010380899;-1.11874833;22.7717762;1.508922443;3509
1240.963925;-0.009781964;-1.119470296;22.77433014;1.454696092;3499
1231.4921;-0.007782637;-1.081347787;22.77862816;1.331151256;3425
1222.2521;-0.006220627;-1.013291798;22.78441887;1.22748836;3321
1212.6836;-0.00379591;-0.947462434;22.79078445;1.108665499;3203
1203.5012;-0.001926543;-0.876100245;22.79538307;1.018885693;3080
1194.014;-0.002180601;-0.816935011;22.80150299;0.893242404;2961
1184.72045;-0.000914496;-0.749771921;22.80697937;0.789391575;2818
1175.305325;0.001176973;-0.699706608;22.81022263;0.69165394;2682
1165.82795;0.001745859;-0.607288199;22.81596947;0.635559723;2539
1156.61915;0.00259426;-0.535858537;22.82111282;0.543014923;2402
1147.09175;0.002794775;-0.486809824;22.82495804;0.474640051;2255
1137.70445;0.003674895;-0.433901629;22.82929306;0.420805881;2111
1128.46775;0.00442449;-0.381090146;22.83169136;0.35859963;1970
1119.02675;0.004767303;-0.336098837;22.8355217;0.308868566;1823
1109.61155;0.006013167;-0.282122312;22.83797531;0.257750172;1671
1101.05465;0.006252806;-0.241366089;22.84154472;0.210980967;1517
1100;0.005610238;-0.219093097;22.84271736;0.216970936;1381
1100;0.004392372;-0.195421155;22.84286499;0.222157955;1346
1100;0.005023397;-0.183262437;22.84243469;0.220104075;1345
1100;0.004603485;-0.191145587;22.84405518;0.225384099;1342
1100;0.00438405;-0.182722649;22.84494743;0.223938635;1345
1100;0.004805441;-0.198086357;22.84575043;0.222246701;1345
1100;0.004543375;-0.191357004;22.84507256;0.220216456;1347
1100;0.004718772;-0.197960407;22.84445419;0.223291076;1344
1100;0.00440121;-0.20848177;22.84462624;0.223117081;1346
1100;0.004578871;-0.207343717;22.84560089;0.22507214;1346
1100;0.004884012;-0.182289301;22.84656868;0.220554766;1345
1100;0.004809249;-0.192508551;22.84642372;0.220584604;1346
1100;0.004472042;-0.191731875;22.84646568;0.223279843;1347
1100;0.004080161;-0.205221339;22.84636345;0.218120653;1347
1100;0.004773539;-0.194968352;22.84710236;0.22358211;1344
1100.5395;0.003575784;-0.182086149;22.84727058;0.227108586;1346
1109.7387;0.004273066;-0.214187776;22.84584961;0.258482591;1354
1121.6894;0.002531781;-0.204835953;22.84250107;0.31665394;1471
1133.483;0.000241143;-0.244555335;22.83894272;0.392858759;1655
1145.2523;-0.000144932;-0.298996696;22.83450584;0.477293048;1865
1157.4761;-0.000320706;-0.374691412;22.83151512;0.553555605;2067
1169.8842;-0.000686749;-0.464901189;22.82684059;0.648809192;2266
1182.1292;-0.002679651;-0.530449414;22.8204319;0.755564532;2455
1194.7589;-0.003874897;-0.623247923;22.8130558;0.888119325;2643
1207.165;-0.00441698;-0.716896598;22.80741196;1.002547655;2828
1219.7532;-0.0066337;-0.79671996;22.80107613;1.122217259;2992
1232.3116;-0.008227137;-0.861247086;22.79399605;1.243514452;3138
1244.482;-0.009982893;-0.951920181;22.78719978;1.375890979;3277
1256.0605;-0.011102904;-1.03564126;22.77751427;1.519131765;3408
1267.5591;-0.012459848;-1.133817404;22.77096939;1.641306719;3543
1279.6437;-0.013254477;-1.204696033;22.76188698;1.791426072;3657
1292.3431;-0.015319924;-1.298893492;22.75227776;1.955325827;3788
1299.9465;-0.01641884;-1.398419106;22.74220695;2.154335293;3934
1300;-0.017194633;-1.481625138;22.73770294;2.162804637;4013
1300;-0.016582485;-1.488840301;22.73847275;2.104650769;4030
1300;-0.017528271;-1.488136327;22.73637962;2.15926269;4021
1300;-0.016907884;-1.49469025;22.73667145;2.13456963;4022
1300;-0.015881358;-1.506648798;22.73438911;2.134445939;4016
1300;-0.015798593;-1.504946217;22.73309517;2.130581984;4015
1300;-0.015877649;-1.504854004;22.73240776;2.137685284;3929
1300;-0.016470706;-1.486523712;22.73048515;2.137156329;3998
1300;-0.021745716;-1.47806029;22.72984314;2.124054131;4014
1300;-0.019585996;-1.499557336;22.72853661;2.129606137;4011
1300;-0.015892184;-1.504242244;22.72786789;2.127408156;4009
1300;-0.01604611;-1.479584459;22.72760582;2.121699891;4009
1300;-0.016292134;-1.49090274;22.72464218;2.18944076;4020
1300;-0.01587943;-1.499914946;22.72543335;2.111342177;4026
1300;-0.015432685;-1.49822586;22.72407188;2.145195565;4010
1297.0928;-0.015023439;-1.491755885;22.72501526;2.123939452;4009
1285.5954;-0.014891709;-1.490221258;22.73151817;1.977020988;3968
1273.1688;-0.013266552;-1.407546018;22.73904381;1.836227832;3864
1260.8625;-0.011876022;-1.312739835;22.74492073;1.717087207;3752
1247.9846;-0.011049218;-1.253908931;22.75261116;1.538292942;3642
1235.7595;-0.009401774;-1.153345744;22.75904236;1.401700124;3512
1223.0712;-0.005900439;-1.066410679;22.76708984;1.247308311;3365
1210.8222;-0.004231668;-0.991081782;22.77561531;1.095251331;3208
1198.17;-0.003021122;-0.890592815;22.78292198;0.955705592;3046
1185.5044;-0.000632231;-0.792005813;22.7914402;0.792438302;2875
1173.1374;0.000768043;-0.686852912;22.79896278;0.700694904;2682
1160.8292;0.002005472;-0.625125935;22.80452423;0.587715921;2503
1148.2341;0.002907764;-0.525202958;22.8097538;0.486284396;2319
1136.7449;0.00403267;-0.447369333;22.81440163;0.418423769;2137
1125.2053;0.004789792;-0.383143588;22.81984596;0.318692324;1966
1113.1823;0.005533208;-0.321177474;22.82262077;0.285310936;1766
1101.8292;0.006130395;-0.281299136;22.82820168;0.214579907;1580
1100;0.005770229;-0.235549876;22.82933502;0.211890486;1397
1100;0.004269871;-0.216735293;22.82956734;0.227209342;1346
1100;0.004519125;-0.199507799;22.82976608;0.220261023;1342
1100;0.003694484;-0.200315962;22.83069992;0.22063886;1344
1100;0.004010717;-0.177868326;22.83215637;0.222629327;1342
1100;0.004269189;-0.179786822;22.8321785;0.22395801;1347
1100;0.004150643;-0.196529969;22.83293381;0.224037451;1344
1100;0.004805557;-0.182661923;22.83425064;0.223566607;1341
1100;0.004196137;-0.18368825;22.83302002;0.224045977;1346
1100;0.004331557;-0.188392669;22.835112;0.220173654;1351
1100;0.004854548;-0.180941349;22.8356781;0.223043451;1343
1100;0.003958828;-0.200288242;22.8356163;0.22448543;1343
1100;0.004579017;-0.192870658;22.83592834;0.218699298;1347
1100;0.004267444;-0.188024545;22.83735542;0.222271115;1343
1100;0.004024027;-0.175209872;22.8372673;0.226447466;1346
1100.667375;0.004218087;-0.214663858;22.83809967;0.226163024;1353
1112.38025;0.003099339;-0.193145051;22.83610764;0.258416719;1359
1127.929875;0.000990577;-0.219383233;22.83192024;0.351058391;1497
1143.544625;-0.000898153;-0.277675811;22.82833023;0.449912092;1746
1159.33525;-0.002116058;-0.355711125;22.82122841;0.570602814;2019
1174.74325;-0.002690249;-0.464966414;22.81572914;0.688468477;2268
1190.249125;-0.003870263;-0.552798876;22.80804443;0.826816783;2506
1205.8955;-0.005687566;-0.667892868;22.80101242;0.972524163;2736
1221.642125;-0.007509798;-0.774977759;22.79188042;1.128950486;2950
1237.33675;-0.00969108;-0.882660916;22.78240013;1.287521777;3142
1253.1425;-0.011193794;-0.976966332;22.77372475;1.458989486;3320
1268.487375;-0.012440346;-1.117052497;22.76361542;1.639929065;3488
1284.22025;-0.013959038;-1.229719693;22.75227242;1.830176601;3665
1299.691375;-0.015999182;-1.346289105;22.74050255;2.056834063;3831
1315.43875;-0.02267151;-1.471083533;22.72114601;2.357655987;4030
1331.31725;-0.020958642;-1.650430259;22.70499992;2.665811858;4244
1346.15;-0.023725398;-1.804256271;22.68651619;2.990222487;4435
1350;-0.024965978;-1.980800599;22.67362213;3.176151023;4606
1350;-0.024079359;-2.017121567;22.67087975;3.141435704;4642
1350;-0.024590388;-2.037122952;22.66807785;3.165178237;4646
1350;-0.024240961;-2.02904188;22.66610947;3.121894059;4642
1350;-0.024376374;-2.031135806;22.663591;3.136437449;4636
1350;-0.02444342;-2.030917642;22.6617672;3.147669873;4638
1350;-0.024840307;-2.044374101;22.65854645;3.151243291;4647
1350;-0.024289296;-2.048411263;22.65688019;3.157270798;4641
1350;-0.024482317;-2.03939231;22.65672493;3.156596884;4633
1350;-0.024008797;-2.035366393;22.65571632;3.146485982;4634
1350;-0.024118828;-2.040244724;22.65356712;3.148774323;4636
1350;-0.024407612;-2.031622346;22.65206833;3.178387437;4636
1350;-0.024643723;-2.059749055;22.64680443;3.20991219;4672
1350;-0.02457711;-2.042437612;22.64792862;3.131949935;4635
1350;-0.024488579;-2.033899969;22.64777145;3.157106099;4635
1349.352;-0.025061316;-2.043520168;22.6454113;3.137607274;4637
1338.2785;-0.023951868;-2.029701658;22.65098648;2.972832236;4619
1322.589125;-0.020628964;-1.918005292;22.67202301;2.617497191;4456
1306.977375;-0.018438865;-1.737923105;22.68667755;2.343024954;4259
1291.427125;-0.014674519;-1.629529228;22.70138092;2.072228131;4102
1275.849875;-0.014409063;-1.472750859;22.71302719;1.884683952;3927
1260.215625;-0.012744689;-1.360449537;22.72244606;1.703281603;3778
1244.562;-0.010125994;-1.23822135;22.73239746;1.516151724;3626
1228.831875;-0.007846845;-1.141321185;22.74080772;1.341827545;3469
1213.333125;-0.00459754;-1.036088834;22.75255547;1.146596441;3288
1197.71525;-0.003077483;-0.922922334;22.76427345;0.937362108;3084
1182.210625;-0.00014541;-0.794983642;22.77317162;0.786180935;2865
1166.377375;0.000848887;-0.672613761;22.78254433;0.63211076;2633
1150.90575;0.002880588;-0.558426163;22.7903656;0.486234793;2393
1135.2085;0.003708442;-0.469532118;22.79830437;0.402382174;2162
1119.478;0.005427923;-0.356988623;22.80426025;0.310752711;1920
1104.408125;0.006407332;-0.299107633;22.80997086;0.22825566;1685
1100;0.007065399;-0.239778213;22.81180725;0.199559447;1453
1100;0.003834341;-0.196091392;22.81286354;0.216633791;1350
1100;0.00399509;-0.185788193;22.81317558;0.226835379;1343
1100;0.005033372;-0.180885121;22.81383743;0.228703249;1343
1100;0.004095947;-0.195193995;22.81576767;0.221952567;1344
1100;0.00378972;-0.213494317;22.81677399;0.225774339;1343
1100;0.003932135;-0.227246141;22.81807365;0.22761043;1342
1100;0.004487458;-0.209763766;22.81894493;0.224994636;1343
1100;0.004310282;-0.163965025;22.81994667;0.227558115;1343
1100;0.004350183;-0.199188424;22.8208313;0.217844805;1347
1100;0.003859954;-0.192362358;22.81984596;0.224345923;1342
1100;0.004803104;-0.193436705;22.82177734;0.218685735;1342
1100;0.004332019;-0.173478784;22.8223175;0.223303092;1343
1100;0.0042561;-0.171420843;22.8213871;0.221220145;1345
1100;0.003692778;-0.168622943;22.82296143;0.220412156;1347
1100;0.004040665;-0.186910502;22.82420235;0.224314532;1346
1107.53645;0.004058216;-0.174819257;22.82253838;0.228178153;1356
1125.85985;0.001243803;-0.194280854;22.81886597;0.326477698;1428
1144.89575;-0.001598591;-0.256091049;22.81353455;0.459191379;1700
1163.621;-0.002875358;-0.363852924;22.80690002;0.598948321;2033
1182.17435;-0.004371752;-0.47802028;22.79890251;0.745676837;2343
1201.2443;-0.004806043;-0.594614433;22.79082336;0.906803844;2619
1219.6595;-0.007912569;-0.716877874;22.7798439;1.094285855;2868
1238.5904;-0.010423017;-0.861429264;22.77005653;1.291924057;3115
1256.82395;-0.011344798;-1.000204195;22.75938606;1.482057247;3327
1274.27705;-0.013308999;-1.118258023;22.74682846;1.697966728;3517
1292.2934;-0.015746482;-1.246824217;22.73341599;1.945157156;3717
1309.7831;-0.018262732;-1.39568868;22.71784286;2.232179389;3926
1328.49635;-0.021061808;-1.56905051;22.69765511;2.610736832;4163
1347.38615;-0.023832199;-1.778247498;22.67564468;2.993500075;4404
1366.06355;-0.026499638;-1.99323371;22.64675713;3.431795296;4648
1384.7432;-0.030100575;-2.257284379;22.61621437;3.915476641;4900
1399.1372;-0.03179551;-2.468863181;22.59034386;4.384492144;5104
1400;-0.03375238;-2.669700207;22.57475853;4.512487635;5262
1400;-0.032035716;-2.660792219;22.57830048;4.444075999;5244
1400;-0.032332716;-2.663854755;22.5744297;4.386528525;5241
1400;-0.031796391;-2.663157529;22.57194481;4.386493716;5239
1400;-0.032751093;-2.643711676;22.56711769;4.434130034;5247
1400;-0.032156644;-2.66656345;22.56414032;4.393943438;5250
1400;-0.032603758;-2.665516852;22.5603714;4.453144107;5252
1400;-0.032749343;-2.671737146;22.56050987;4.419070086;5234
1400;-0.032004227;-2.653622038;22.55919991;4.399729571;5233
1400;-0.033181697;-2.646023767;22.55642586;4.40046514;5235
1400;-0.032364674;-2.662541272;22.55325851;4.410436854;5236
1400;-0.032510586;-2.673477231;22.55263023;4.398753009;5234
1400;-0.032469941;-2.663592368;22.55150452;4.400265822;5231
1400;-0.031858328;-2.655991847;22.54925919;4.386722312;5231
1400;-0.03231472;-2.659145107;22.546381;4.420735392;5230
1399.1267;-0.032191865;-2.674086741;22.54489403;4.406135401;5228
1384.81745;-0.031413479;-2.654874037;22.55230217;4.187693438;5209
1366.0445;-0.026803953;-2.470552267;22.58252029;3.628456387;5000
1347.34205;-0.02437387;-2.233756381;22.60750084;3.175852618;4781
1328.144;-0.020874345;-2.026057303;22.63366661;2.724043259;4546
1309.80965;-0.017746663;-1.777961861;22.65313187;2.386100325;4309
1291.11245;-0.015470145;-1.62026737;22.67142181;2.100779376;4094
1272.16835;-0.013574292;-1.453889044;22.68572426;1.847212205;3908
1253.4473;-0.011352095;-1.340333447;22.69815712;1.635412464;3729
1234.7144;-0.008634306;-1.209666579;22.71120186;1.404544577;3552
1216.06505;-0.004598901;-1.076766338;22.72444115;1.185565552;3344
1197.182;-0.001668133;-0.961463179;22.73884087;0.92898576;3101
1178.249;-0.000383773;-0.812484011;22.7518177;0.749782655;2845
1159.7717;0.001776186;-0.644430094;22.76190109;0.569420871;2510
1140.73865;0.003940894;-0.530246994;22.77038116;0.418375334;2277
1122.344;0.005423808;-0.384351363;22.77984314;0.320564071;1997
1104.3695;0.006189402;-0.316464058;22.78537178;0.21976693;1728
1100;0.00645691;-0.212222049;22.78980179;0.202097735;1446
1100;0.004234074;-0.197407125;22.79010201;0.218870196;1346
1100;0.003675093;-0.193509407;22.79123993;0.232646704;1340
1100;0.003213016;-0.204246685;22.79235687;0.218885312;1363
1100;0.00428742;-0.182513481;22.79462318;0.218821368;1345
1100;0.00435469;-0.21214333;22.79566154;0.225457728;1340
1100;0.002296832;-0.188882976;22.79695168;0.23386702;1342
1100;0.003932934;-0.188885226;22.79780426;0.215343333;1355
1100;0.004507403;-0.20433665;22.79821625;0.218372616;1344
1100;0.004105388;-0.211095242;22.79970131;0.222361407;1339
1100;0.004625024;-0.201630964;22.80061646;0.21678105;1339
1100;0.004661397;-0.218211444;22.80120201;0.225535235;1335
1100;0.00404046;-0.206318121;22.80311241;0.224382347;1339
1100;0.003994085;-0.208382809;22.80247307;0.220425719;1345
1100;0.004121451;-0.212123088;22.80481148;0.218211016;1341
1101.43535;0.004006978;-0.21369522;22.80356369;0.222097892;1338
1117.905125;0.002765994;-0.192315127;22.80405464;0.269455359;1357
