Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
52.007729750001616,1373.1969666666455,,,,-0.0154296875,0.016015625,-1.02734375,-0.02102526446877689,-2.3219299634455557,22.041849040985106,3.5038189145922667,0,0,77.23020604630817,0,0,0,0,0.59287109375,,
52.5002672500018,1360.0726466666433,,,,0.01572265625,0.15322265625,-1.03857421875,-0.019047851850655825,-2.176321840533012,22.057578086853027,3.1994732233881957,0,0,70.57220891381002,0,0,0,0,0.693359375,,
52.994146250002075,1346.8944666666262,,,,0.02568359375,0.184375,-1.03916015625,-0.017151673446331044,-2.0116275399729036,22.071575736999513,2.9085210415720946,0,0,64.19534479427696,0,0,0,0,0.92744140625,,
53.490926250002346,1333.6571199999792,,,,-0.0099609375,0.05146484375,-1.0392578125,-0.01542432384282966,-1.880053153329908,22.084477043151857,2.63925429314375,0,0,58.2862666530252,0,0,0,0,0.75849609375,,
53.98292325000242,1320.522486666625,,,,-0.01171875,0.048046875,-1.0341796875,-0.01327368874782459,-1.7346294578958423,22.097617530822752,2.360877439677716,0,0,52.16949001072546,0,0,0,0,0.5552734375,,
54.47421025000233,1307.4328666666356,,,,0.02265625,0.1244140625,-1.0505859375,-0.011396543568911024,-1.6056901069655525,22.109433555603026,2.1360213610529906,0,0,47.226019826609075,0,0,0,0,0.49697265625,,
54.96266800000258,1294.3856666666347,,,,-0.01689453125,0.06181640625,-1.0421875,-0.009493540545443005,-1.5023833500922978,22.120233631134035,1.9331472846865658,0,0,42.76148101247196,0,0,0,0,0.4943359375,,
55.436016250002766,1281.7693599999718,,,,-0.010546875,0.11689453125,-1.06875,-0.008256589111200169,-1.4033967787884554,22.129209136962892,1.7799931201338772,0,0,39.38974612466567,0,0,0,0,0.61669921875,,
55.92913975000232,1268.6319666666436,,,,-0.0212890625,0.190234375,-1.0724609375,-0.007176656317384069,-1.3213272958851072,22.1374342918396,1.6277603062987331,0,0,36.03429865531528,0,0,0,0,0.719921875,,
56.42174525000229,1255.4988266666428,,,,-0.0125,0.033984375,-1.0625,-0.0065415516479706394,-1.2220852531640494,22.145714569091798,1.482132366597653,0,0,32.82275427688138,0,0,0,0,0.88701171875,,
56.9137515000023,1242.373486666644,,,,-0.044921875,-0.1095703125,-0.9705078125,-0.004686766395580768,-1.13495433242032,22.15355920791626,1.3347910735011104,0,0,29.570270615119057,0,0,0,0,1.0134765625,,
57.399848250002414,1229.407899999962,,,,-0.00283203125,0.0419921875,-1.04423828125,-0.0026664206475283886,-1.0481536521302406,22.160953521728516,1.1914708289504055,0,0,26.404035763583614,0,0,0,0,0.72216796875,,
57.89497025000246,1216.216266666631,,,,-0.00751953125,0.03916015625,-1.03564453125,-0.0006552346035900386,-0.9576981590044612,22.16825008392334,1.0508426371216775,0,0,23.295248062209865,0,0,0,0,0.4990234375,,
58.392340500001616,1202.946526666638,,,,-0.009375,0.0447265625,-1.0556640625,0.0013481789925966295,-0.8733686944702129,22.176142501831055,0.9051244023442268,0,0,20.072035196579247,0,0,0,0,0.3947265625,,
58.879802000001995,1189.9423799999638,,,,-0.015625,0.04306640625,-1.04423828125,0.0026818123747469813,-0.7888146979151008,22.183883285522462,0.7674218240380285,0,0,17.024315111121602,0,0,0,0,0.2876953125,,
59.37463650000226,1176.7550199999628,,,,-0.01142578125,0.0541015625,-1.0740234375,0.0038024787980420168,-0.713772014397559,22.19025115966797,0.64994561702013,0,0,14.422407419556915,0,0,0,0,0.28515625,,
59.864097250001876,1163.6856933333038,,,,-0.0060546875,0.04423828125,-1.0330078125,0.004848494610697311,-0.6098090780505724,22.196113109588623,0.5377581539750099,0,0,11.936082412675706,0,0,0,0,0.35263671875,,
60.34684625000227,1150.8116733333056,,,,-0.022265625,0.0396484375,-1.03935546875,0.005968203376337274,-0.5277285463668823,22.20224952697754,0.4407248485088349,0,0,9.78503057725893,0,0,0,0,0.33359375,,
60.8236717500018,1138.0941533333003,,,,-0.0166015625,0.03974609375,-1.03203125,0.0069268656573024555,-0.4645077766755857,22.20700569152832,0.35865097373724,0,0,7.964526431354374,0,0,0,0,0.28388671875,,
61.30291700000222,1125.3168733333052,,,,-0.01376953125,0.04287109375,-1.033984375,0.007798321445815432,-0.3934349789741262,22.21268081665039,0.28850898325443286,0,0,6.408537176014815,0,0,0,0,0.266796875,,
